paperId,venue
6a25d747b54e1b9d936f5640a0e7dcb6e544d740,Quarterly Journal of Experimental Psychology
51f99df7b8dcac1de914d63c5254a0c128555084,Front. Psychology
6e1757b9c1a47b98ce6f05ce23848bf9398e7da2,Cognitive Computation
006324122776748e6e506d5f33fc503c69c42e2d,2010 14th International Conference Information Visualisation
d073fdbfcfca0661e85e95da814af3a1a46d0777,
8f7cde9627ce5fbace375d78f2643e14d2205044,
1145bcd791b70d63a9aba6d3443b071b9e4b3285,Information Fusion
1e39ca5a295957825646be9a4d3b62996bc57ac4,
03f51f95b85a79411de211c64d19cca83cc4cc21,
0d7e3558f7c611511c35d3ea4a9c33ba87d71e8a,
9fb5a801102b8f078281ca6c5e118ce84d22e89e,
3ad945e2cee0d9788534fd1a24c66d6bef6150ad,"Attention, perception & psychophysics"
2e04e90786eeb9f7dd310ab7d67149cded5fccc5,Cognitive Robotics
d2537ad1f9b416f3abe22e6f215547f8c0898ac2,International Conference on Advances in Brain Inspired Cognitive Systems
852fb54956172c50bbf46544637c3a59a560f364,Cognition
66f00d0b5af9c7cc0690adee096c83ad482a40af,Cognition
62c77ea9a4123b670074d9eb02135e8aa0ce9da7,"Attention, perception & psychophysics"
897c048a08cf1fc5822dc061f00e022853b0152d,International Journal of Psychophysiology
07d95015779750d5e4ed1ca54f9e305ddc27eb64,Journal of Neurological Sciences
6c03d2931da82ab10cdef9362333409d35cd0c45,eNeuro
c58b65a8c3be60157f2778c79d8e093c1cf4f2bf,Scientific Reports
e31c03cfefda0a83d117fa97e91c6a4f6d9b286a,International Conference on Information and Knowledge Management
c2a64b489d754c7be4893d7cf67818766db957e9,Journal of Eye Movement Research
181d7953ab659e3c3ae691c47891b9ed16f33102,J. Assoc. Inf. Sci. Technol.
53eae72fd487ea3917cbc730b199f9c1c1b2ff83,Vision
1f4ff799ee3dc02ebfe4781a4c775ac61cb68e7f,ACM Trans. Inf. Syst.
098bfe1d02885b250585524d4936e7a72f503d5a,Journal of Vision
8675dfa9b22e5d6826ee4f2ded5090670adc9f68,STAF Workshops
a03a924d87a7e0fa3a6d2b6972b2eb467a02feb6,PLoS ONE
dddef2c9c6d8b38a7eba838f801e0855d50c85a4,2018 IEEE/CVF Conference on Computer Vision and Pattern Recognition
192fa9a4eb91d71e5137e6fa5c832d53c2c9ffcc,
99dffbec296bbcd10f326a7cdafb07c7a9e48bea,
749d0d639c133bd329d43cb8be47f9aba2063679,Annual International ACM SIGIR Conference on Research and Development in Information Retrieval
fefceb8329397230623534f9b4a6c4b7e4add08d,ACM Conference on Recommender Systems
17362a7e708699dd5cdaa85c285fc124cd9a489a,
4c2c25d84f0f7f79b01d58073ff187cb9afbe9ad,Journal of Vision
dee323ee754d463489961e213e2d52e3add85e6d,Eye Tracking Research & Application
14e86783d50aef11aedcf642b1d30f7fad1ad03d,"Attention, perception & psychophysics"
cb4194fc776164d996610760a829983549bfa0b2,eLife
2c974c77ef42d66e53efc80e08cb6b1dac080316,PLoS ONE
76ecf39159f97e5faf3862fdf010702c2e241477,Visual Cognition
422ed82c3d990df586f85b6f246bb1174ce7b8cb,Vision Research
a8f36fecffa998e608b534caf94ce0ca991f0872,Vision Research
21915fcbfa5ba6c773c4c06d77c848f420392d07,Proceedings of the IEEE
437c0e1f3d57700a1b5eb726b4de05756e3142c7,
c4c80f50738dd4de3d58043d036a3211d9e37393,Philosophical Transactions of the Royal Society B: Biological Sciences
9d30b6b8b745de2492df3f78c69c2711fb3e3be8,Image and Vision Computing
461c77f7415d43926e8c828d95d7618422eabbcc,Iberian Conference on Pattern Recognition and Image Analysis
97832d0e86ff67898a9f5792886c7f6f3b64af86,Pattern Recognition Letters
a046a39df5c95f2905b81e43052437fed853a8ea,Annales des télécommunications
0254f735e94aab3f3fcf862f0804676a0884be71,
498809b9922747e74becc3ecd58a6e7d258aa477,Vision Research
2a502a0264ccdfc459ad65a3cb04c130d4195ad4,
49ac42446d07251dc243aee9f7d9b3e860d04729,Journal of Vision
1582129fcf40b84ba9081f17eebd6ecc6158a003,PLoS Comput. Biol.
fa444b7a02c99fbdbe41d95eebaa02e893a11d0c,Journal of Sex Research
fde30fc4b32b93f2a3a8856a98e470cb5824611a,Cognitive Computation
007bcdbf531f6887a33a54ca08e08edd509c812e,
0b5f3676d8a551886c55932a5cc8f558232bff39,Perception
f0822638769d83a7bee5136ab6d215355914c28a,PLoS Comput. Biol.
84b65efcadb79b488988b06077545e76c7232cea,Vision Research
2b3fe93130bfa258c8591848ebbb8696fa6ceb74,Vision Research
6eb67a182982c1b9d0be9fa7bb6ce2d09a55dccc,
029f479b3497ad923b3dc81e05e362bcb8c8c4a4,
0e1c80e7237bd9f661cda869f840eb177153de1d,IEEE Access
6c0937b78c34212642e640caa4cbe1729f4408a1,
8a7e6002414015584e5dcf6902d882a947efbbaf,
41cd65b2729a781320f2b97325baa178e98de0df,
c676e376a56c7f5e60390a712111d3625d4109b5,Annual Meeting of the Cognitive Science Society
5145cc226e88e835a0496883016efccd4e07b5ce,Annual Meeting of the Cognitive Science Society
bef5f7582c317387c5e7a26a7e9bfeaca7f92ccc,Journal of Vision
905f87918812ab08b349b4d1836e8db384df20db,
422d291a48a3637e2ca0dabd6466cfdbccd24a83,
1859a1ab5341f51fe399cba9b8ef4821c9d55fd7,
70f56e0ef469ec7bc54a5aa729b71108e991500a,"Journal of Plastic, Reconstructive & Aesthetic Surgery"
335c90123627d92ff383a4f55752f7ff367b6b83,International Conference on Human Factors in Computing Systems
28afcdd1e45bce0b32b2fea781f78eda09b9a17a,Journal of Autism and Developmental Disorders
51cbab45078a809d978c52655252d5052c8c6566,International Journal of Social Robotics
e3b0bd9ff8ebc5639925cff74a54c5c8c14a84a9,Annual Review of Psychology
37d6578af55762629b43ba40114cb0b0666b4f84,IOP Conference Series: Materials Science and Engineering
356adbb69ecf725df744251d8b8ec458641a66ad,Eye Tracking Research & Application
55fc8296809dc74212bbfa491001f7f4dcf1d254,Journal of Intelligence
328917f3d3a04516da7980a79f1bcb97833d2031,Journal of Vision
9fd8d7ac83ff82d69a5e0097302f5dcee4a7e269,Proc. ACM Hum. Comput. Interact.
3304a0bfa361fc537d9d97087eb027e866f95979,UI
bd29814ff7182127790255a6f325b7558cb8f26c,PLoS ONE
d285918d8706522e3dd7a4012bf49c2b03b78440,Journal of Cognitive Neuroscience
ee897e9506c9f221d78229a604a7be09f5e88d0c,Science &amp; Technology Studies
09f41285da00989836f9b49f80427debb2d4b040,European Review for Medical and Pharmacological Sciences
523b0d59c37170ff19ad4e32b9ddb52bee430969,Korean Society for Emotion and Sensibility
e498a060f552add9010ec4b1fbd3033726ae0738,Appetite
473dc9e7010f730b39a781580f2d56762822237d,Frontiers in Virtual Reality
4a05e455bd3fce6b3c69f02a607edf10c7271202,Journal of Marketing Research
90e6cbc25d3cbde4339ccbd402d8323a1bf7c424,CHI Extended Abstracts
05c5fcddd0d659e08da3dd9804606a50ef0bdf9e,Experimental Brain Research
ba438e3b201e0a7b489942abb049217f22d8b807,
795616a515612b5228683c0d7aae08def6b33dee,PeerJ
8d4386dda14107358e528cb9b719489beac37d84,
2d2861a268b8dc5638b9baeb76879a3b5e81acf9,Thinking and Reasoning
50d23c24d560517e85ee627fa11a9183deb2d9ec,Frontiers in Psychology
8948a7043d0cda7021d6fe1ccbfabc0ffcdf12b3,Vision
53a27755c69b8482758877750a66bb5c8155f9b9,Vision
d4ced54e5275703fe2ab9bf398a23ac3e60bb195,Heliyon
a48b2e599aff52223818390e59b296178de2d2f4,Frontiers in Psychology
aeb5bb46a693ec7b2aba5d09140fed5ad7a9bf73,"Attention, Perception, & Psychophysics"
0ff8da936278498617c25eee98e7e5c1e478889e,Quarterly Journal of Experimental Psychology
198927f049a33e16523db3db0cd35fce67ad657d,arXiv.org
3a733c148b6a27222917df7fcfb6ab6440d1e0c9,Lithic Technology
cefac1d9ee17a4a612ae708c0d8069b81a9d75e1,Cognition
e00913d4e260b96a35f0542adfcce177c3738d1f,Frontiers in Psychology
8c19f0ebc1c05b030e1db426134679c789629c87,Experimental Brain Research
b504e5d72e682ee01dedd93fd145b3e1d228f9b8,Quarterly Journal of Experimental Psychology
1e23e711e287aec69a536e94918b1f831c816296,Vision
0aff8164cf147618f2e9bb5a7fd181aa16cc1f6d,
91e4dcb53ce822d22e0d304054d1862e7ecdff99,Canadian journal of experimental psychology = Revue canadienne de psychologie experimentale
75cfe5fce50b6e5d3dd0126f574939f8dc4b9ff1,Canadian journal of experimental psychology = Revue canadienne de psychologie experimentale
3f5bd6bb0e76a989a43680b1916befb6bf0fcfe7,Perception
c4994eda4da2710170d8b51219596ce92197b870,Quarterly Journal of Experimental Psychology
4e84b85a9dc38110436df8773b3973e5643bae86,American Journal of Psychology
4a4697d4ebce4a31d8b807ce707d75068bf1b2d8,British Journal of Psychology
5828e0845c0e346a0bad3300ed2c55ca27154ad3,
6d5ace7ce3121242a9799a5eddbd3a73d81568aa,Frontiers in Psychology
15192607ef0a59ff98d37f96f65af3237b63a255,
6a05a7aaa625050bbdee5fb2d9e3f8faa092cdad,International Journal of Social Robotics
3be7310de278ac3e2122ddce9dd76d7f04f13449,Experimental Brain Research
8254095b3da261336cf34b3c7158bab398d32297,Cognition
aa05f32af5975b49fe91abd283359969994c9ca0,Psychological Research
812a6ced985317b3b9429ef0455645a9744af6d1,"Attention, Perception, & Psychophysics"
f5f01eddc8053fbde9ab608f610f0a561dccee9a,
844b350b4550a2be0fc2e29dedbc44c51fec7970,Journal of Vision
c2d7cb1f3a636ecc21d4b3d7ef58990e4666d48d,
a120de0d2dcac72e763d2f53f114160bcc7cc08b,
b3d19db61e189a45704a30cd43d151086ab5e4c1,
995a471a35f883fabf1518ccb3df0faa8e1f3546,PLoS ONE
7b52518bead11abaa5873154ac47a69a97dda897,"Attention, Perception, & Psychophysics"
d566155c7815b5688a962109d39d54c38b13f596,"Attention, Perception, & Psychophysics"
14cbf6ae64013f6f4a456e65a94747645f220fd7,Cognition
d1f06502b1a8f03ffd26903866e9e0870e54858f,Frontiers in Psychology
b8f0e1cd0639cc3d79133463980cf1f548e5e2c6,Frontiers in Psychology
6fe901870fd7bbfa207ef52b7bb0ee054fafc768,IEEE International Conference on Robotics and Automation
7d8bcb1a937c3740b1205bf2380fc112c6eb37be,PLoS ONE
1733074f5d20880671c747b7cf15d1e0885b1c5a,i-Perception
8b02673b9e6bbea892f18792d0c3640be7581efb,
092268d47b4150338378727240a5f1491a7b9473,IEEE/ACM International Conference on Human-Robot Interaction
ffda93f3d3bd0926519a4c051ffcd143c0b49498,Proceedings of the 2013 IEEE/SICE International Symposium on System Integration
6bef4a56b7f9a734c10c8c58d439d5153628f904,Displays (Guildford)
d34f69abe95ab63df81c3d6937bca21f21bb438a,Canadian journal of occupational therapy. Revue canadienne d'ergotherapie
69cc295b004e67af1374953fb44dfdd9f7ffdcf8,PLoS ONE
1014111a7c4a0aa0a33352ddf30024ec24c12264,Perceptual and Motor Skills
89346d902453ac70ff0678239330731fa9dabfa5,Psychological Research
da9521439dbf24982d33aa7ec2123e4bdda7f773,Frontiers in Human Neuroscience
30b137a963844a4da384d85d9881887ed2a15c7f,Perception
e9e6abd77aee04f8e441e1185f07df1cac5a0e35,
907c9d3fae398bbbfbbe4ea2b426918583b05479,Perception
041c69a5091dd45fe06b175bc313d3e65649bca6,Frontiers in Human Neuroscience
f0416364b3d6046df23e930b8e2623beb10b5fd6,Psychological Research
e5ca256145fc86368252e3fa84d62c1c60f6ad15,Physics of Life Reviews
d1725367c8d1e31dee51211344e544bd2c099fdc,
ba57d900c1febd58ad2e09006a42bf3b1b5dcdc5,
01aeda07e900f59f47476a5594b2c06dd37025b9,Consciousness and Cognition
85f9e60f97f784d60dca7fb14415e1ba4c55dea8,
49fe54af5367661ee909b75ce5143ce0275b7a3c,Proceedings of the National Academy of Sciences of the United States of America
345ebf191f0fc243a9b8dfdea34b1a4d6c874db9,Psychonomic Bulletin & Review
380233020dfd80a0cc83c1bb86a0d1c544299660,Psychonomic Bulletin & Review
dcc8c248ab26da04760b50dec4623ee6ea099ef1,Experimental Brain Research
7a72ac1c77110d03dc0482f2556e9bdb36582fcb,Frontiers in Integrative Neuroscience
ba48522e45ecb5d75060de03188dfc321acab6d1,Developmental Psychology
b79e75206051dda3ef003f76f1d97ab3484638b0,
19027e2017b832fb7e554e935897765057f85b85,
fbdf6a99596b3fe37ab36fd63264109477523484,
b0fa41137bf14cf8744df8f7a8e09d1f86d230e9,
9a551ab5a9788260c1bfdd06d61b22e192e36243,
0137cc73f76674a2b37c0e178872a3799228736b,
ff9eeb85c311ced740295b5486d73b56948ae4c2,
9e402aa4e5bd20dac607c3498c30a88f00c0fb37,
8897b1ed641381fa56d40f0d4e9c815ac6d57978,
10ad804b88bcada6ecd0c970331a9f9a693931fa,Psychological Research
930e78c35584a738216e1838e1c40db3ea5537fb,
368035dcd5b78486c34f8b6fcc3666c580980b6e,Experimental Brain Research
3f3a89c0423aed4f5426385773d5b510395ae5e5,
53abcac1873dc192c5836e4257a29e37b370e295,
6c7aab0ea44be89f28cfe871fba418c042b90d07,
c569fa056e01e24816ef077862c72f1bb6a9576d,Applied Sciences
2560318baa0a15368ca4174a03fa68f3ab3dff35,Visual Cognition
11f9f3cdc37bd417041e0027a01fbad3eab881ac,Journal of Imaging
a2ae9b0a1da3cf8fcbd07db4e875c26bee34ba18,Power and Energy Conference at Illinois
98a8c1e87c528b2de5a0fff12ebb450b24632aea,
21db3ac1ca8b252239f992bd6cd31418d21f0347,Italian National Conference on Sensors
40a355052d680ec2cd7fb7b4c9b35a910b3b4324,International journal of human computer interactions
5044e5c4af7adc9d9a025276c87e0b4f92a428ce,Journal of Location Based Services
982c31c3f2fab5b879d3b9a1ba69c7f5bb491f28,Conference On Spatial Information Theory
469b71ba0ece852a43f9fee8d6a24e65e9d827e1,Cities
549c7250b72707a9d3eda315f93c2d50d4acd9f5,Heliyon
74d745096782c2b153451ee08aee255af3296cd8,Sustainability
da111d027ef4187f87cae46a991d88f1f5a55712,Conscious Cities Anthology
4414d6625a1366c40ea913e2aafb26db2a3e8fa6,arXiv.org
b5c010660720d3f79fb5c3c2d102dd327eb14d4c,Computational Brain & Behavior
6446e9784bc9d4f6c0ba21787ed4955833f3ef58,"IEEE International Conference on Acoustics, Speech, and Signal Processing"
13ac4c9e9d144d3d62d111ef3fc0d9d11c51de09,arXiv.org
ffe93243d49bfb2465e367cb78c7aa4d3b2f28d2,IEEE Transactions on Visualization and Computer Graphics
58274fae7b9d269715b1788a33df9258720daf79,International Journal of Computer Vision
6478a95cc197ca3e59bfd6c0511bc72122165a2c,Remote Sensing
2711b2ce9e59cb0cd4fcd26297f857826ba76d85,Applied Mathematics and Nonlinear Sciences
93a4fab3c65fa3febf7388b8df67fecfcf47290e,Computational Visual Media
f7eb61c3f6ea197bd112635f47f2df6f17f6e159,IET Image Processing
bd6fcad5a5dfff51105a9c8ea939c3113014cda6,International Journal of Computer Vision
3bf8e47c90cdc0a32ca82f7a5acf41730db489c3,Expert systems with applications
3ae8e76752bfb3dfd2ec01e6eedc575aa274c4b0,Applied intelligence (Boston)
2bfebcc1c98832ca8d297be9a99fcb7820216b3e,The Visual Computer
d88255bb9532ad669ccff60c5f291a29f8ea3445,Journal of Visual Communication and Image Representation
dfac87b627969ec608a423de698017a75f5f4dee,Frontiers in Neurorobotics
35581efdf632110cdf267c481e9884c7a69e8fd6,Artif. Intell. Medicine
65a34377026b71217fa141f255b01ac12438704d,Frontiers in Psychology
bbeb6e281e53df14b00f304f6f6ae871c90b94b2,International Journal of Remote Sensing
8bf772d2de86c66ca593c2ff351da490b0848100,AAAI Conference on Artificial Intelligence
b589712d0f56e7d6648ecbf3bee3e28d90098b7b,AAAI Conference on Artificial Intelligence
7f7add3cb04e47e7b77070dd09b51765394d5ac6,IEEE Transactions on Pattern Analysis and Machine Intelligence
a90692a3e84862e683f719fa126aa4afebe7b504,International Symposium on Parameterized and Exact Computation
ccd6a1e135948f79276c9a3dacecd16c67e70f03,arXiv.org
eb14bbf2c6d85569bcb66023dbea5a4cc4033659,IEEE transactions on circuits and systems for video technology (Print)
5c4a2eb5297553f4a384416c0e45eb6f0b94f290,Neural Information Processing Systems
0af86c8fe633e71aeb38561165609bc14d699290,arXiv.org
c04d9e067cfcb805b20ac514b42085fc81a7bccd,Entropy
c16461531d0fc2ab7a4c3c9ed4e7229e6438d16c,IEEE Open Journal of Engineering in Medicine and Biology
adbca0a1532f749db08c9607422864aa4e157b67,Computational Visual Media
38e6b5a2cd80b66bb15c68b3bdb2c8b65b0df245,IEEE Access
2402b82edf3df75c7eeef332c84105bf729564e5,arXiv.org
b02f8478f1cfac459e0959fe2371583bf257f3aa,arXiv.org
1bca72ecab0b2a2602641dfbc4b2fe347f9edf84,IEEE Transactions on Industrial Informatics
413117826eecb3fd1491e0665e4b644a521d3bc3,IEEE International Conference on Multimedia and Expo
1c4986f3d02bc042777ba446c4f4272402c0f9a7,Expert systems with applications
c84e2a7e4121a1a8a264482556294aad938d8668,Pattern Recognition
445df9ebc8c43c39faeaa58518383f980fdd0da9,Multimedia tools and applications
4b16cb5b4c309d02b3e0fc3c849fe737d8209d6a,Annual Conference on Information Sciences and Systems
e5bd85da823ba9dcdc2ddcb94a8e0dea05b8f04a,IEEE Access
e209e3b5f2ea50191ca269de7b9663c590893fc0,
4e8148d59a57cff9e231961abcabc1e4fd66b7ff,Multimedia tools and applications
3ce559cc9e4c71d371f2053c5853101931ea1b21,Computer Vision and Image Understanding
63d2a2f5661bcfde442185b082cff59d58e3b952,IEEE Transactions on Cybernetics
d69027c866a18e90db26d7f2d5d4555500591914,Neurocomputing
fe6c3be77bd751e8267617bad53399b4957c8bd5,arXiv.org
b327878622e1fe21aba7ddac57620f5135006af5,IEEE International Symposium on Biomedical Imaging
f156bcf617bb2da1b2eb12c49a5188037acf79ee,IEEE Transactions on Image Processing
b050db0bf3f13edbd8aea34d2b8b0ac914cfb3b7,IEEE Access
2c4b5b44f3ca574a423c90c3a50df9c7cca61b54,arXiv.org
4da1b15fb0bbeffb68f87a31417ca8fc7a9ec860,arXiv.org
62bbd25556d9472dd0f9fa440b42638491520211,IEEE Transactions on Image Processing
89b0aa63a302f531f0fec6448923d8fe887fe025,
20bf50ae4b538877d9c8c9c141d2cbb375cff007,International Conference on Advanced Machine Learning Technologies and Applications
27b90c17ea0fd2c24dfde9f91f9f5c6f256e6ae5,International Conference on Computer Analysis of Images and Patterns
0581a0558bcb37785d200bd6b696f17118e53ba3,
b521b8f424b73dc1b3b8fb1b343747369b3d0fdc,
7228dab2937f51c5a2a26cde6e4df32a2fb5e8e3,Students Conference on Engineering and Systems
57c3a61c06b56689fa2f449857fa62b0497b4cb5,Journal of Electrical Systems
6d45a558185dbabd0fb243dc1373569475d36ebd,IEEE Transactions on Aerospace and Electronic Systems
cdcb7ac036fd532675381a081f0efec494af03b5,IEEE Transactions on Aerospace and Electronic Systems
54e65c81cdbc37b3ee0a75d416b0a25abb605c42,Atmospheric and Oceanic Science Letters
3c4eefc1838b902a8e61b9514dec0ebefcd48d89,International Journal of Disaster Risk Reduction
d6862b79ff14e57404a675939110d984b2c1f3f9,"2022 3rd International Conference on Geology, Mapping and Remote Sensing (ICGMRS)"
34c3e08f39a8f2685ef79157d84a401fef428020,Computational Intelligence and Neuroscience
108d10609c8dd69709cb2af79620eeca4429031a,Earth Science Informatics
17d2e8eb1b2f7183548016ef59a993ce9e3b3ee6,IEEE Geoscience and Remote Sensing Letters
dd978bbccb164aa486b01af3174d9fc566afd063,Frontiers in Earth Science
97e796fb1a0f40ac8db6c183f4bbd2144e1db81c,Arabian Journal of Geosciences
657fb38e14c343fab4ff25d5a9b91f7b78b3f19e,Symposium on Novel Photoelectronic Detection Technology and Application
140d634f0e147bd7b99870105c5cd57b264cb3ec,Remote Sensing
98c0670d9fddef73297dec7618b43316b468fc29,IEEE Transactions on Geoscience and Remote Sensing
7a59a34eb217752ac334171481bccdd87626f804,IEEE International Geoscience and Remote Sensing Symposium
dc67189a25adfe3ad9b699af545f235619bab713,International Journal of Electronics and Telecommunications
05816e53edbe68555e30f74bbdb8d80a4c9c701a,IEEE Transactions on Geoscience and Remote Sensing
02cfdb337cc91acd725486084bf6217ef26fc65e,IEEE Transactions on Geoscience and Remote Sensing
9da9763967ec0459d795fa355aa7d8df3aa8b371,Understanding of Atmospheric Systems with Efficient Numerical Methods for Observation and Prediction
fd2ae2642225ec928f88b5f8e36b2638bd8ce962,Journal of Atmospheric and Oceanic Technology
7ae7074abf22454c98072978f34dc0dc8d64df28,International Journal of Image and Data Fusion
2f60d83aebfefcc403b7f5bbcf3302b891814ffe,IEEE International Geoscience and Remote Sensing Symposium
f18b4495a647373725ecf2f0c1dd6c010ce978e9,
e3e436878b71cf809563867403fe3bcf94a81bcf,Remote Sensing
3aa48dc4461bac1bd191b005afb090ed39122f8b,IEEE Geoscience and Remote Sensing Letters
cb044704274aba75234c793e9b19057662afc64a,
5bc116e1ab4d259161094d6d44b72cb8dceb5ade,Remote Sensing
bd0caf3d1d7d3c2d509304e5098925f99831cfaa,IEEE International Geoscience and Remote Sensing Symposium
e9c4f19f3945a0db3a1f80f2b395007322f20d96,IEEE Transactions on Geoscience and Remote Sensing
95d092a526f4505333439dda22c8cae7cb31fe7e,IEEE Transactions on Geoscience and Remote Sensing
b9ff98c6733bb0a4d1e3ca190d2e6d43e743fd6a,IEEE Transactions on Geoscience and Remote Sensing
744fe418f42993b42d65eac04029755d36b080bc,
26562525cbb9b0ad85414cdfa1529ca9df1e9d51,IEEE Transactions on Geoscience and Remote Sensing
30e588cab83831530f57a4975dcc296ed0a1371d,IEEE Transactions on Geoscience and Remote Sensing
fd0421b877bb444c2121fa3287354d3fc751628e,IEEE Transactions on Geoscience and Remote Sensing
70b54e8eab83604fe93371b1132600fc05e19dea,IEEE Journal of Oceanic Engineering
5fe2a30f3807ef932eea78a1e9205b45bcbbab6a,arXiv.org
ce38c2165f32cc1764cc857be2cb67d883ec5c44,IEEE International Geoscience and Remote Sensing Symposium
5940f30834e6ff8c7e254737f7250a1363fe753c,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
9578149b8428e1bb662ebf7c93027e63ad657292,arXiv.org
1a46c1900a9c3c0311e221d276642d76d36dedb1,ACM Trans. Multim. Comput. Commun. Appl.
952c2dd4cf14bc1383ca37a520d52ded89d047ca,Computer Vision and Pattern Recognition
95970d3dfaee78431cc0eab233cd34f6ee3a73cb,Computers and Electronics in Agriculture
0e0071be1ef79a148bebe19d243f3d8311d675ea,IEEE Transactions on Geoscience and Remote Sensing
55415196d4481a9d3ed799cd4eda63e7b55c6ffd,2023 2nd International Conference on Applied Artificial Intelligence and Computing (ICAAIC)
f63b14355d4205f0cfff1a3f3b78b28f5c875ff9,Automation in Construction
00a9634375d77d377b80dbefb2f7d984071c69fa,Computer Vision and Image Understanding
501364e655182cc8cf6ab7cb37137ac9ea2403be,arXiv.org
947f1a4c4d5a051b9fc31c8eb316c62a9eea8995,IEEE Robotics and Automation Letters
7437562c0f28e259d78589e427abef0ba73f1800,Biosyst.
fb252ccb2bcd36f91ebc499e5acb26f99c34898b,VISIGRAPP : VISAPP
8d61925fc84fceefdc3107d4a7b4bdbe7362723d,IEEE International Symposium on Biomedical Imaging
50ca1edb1877021ed451b77da00d4a05c70b1ddf,
5c25b1bc7a115c65b6194dc0ce3108c69ac32a2a,arXiv.org
739d2d2ac0370fa2a1d19339965f3de241e1c23a,Remote Sensing
448f8361babeb6eced871b0443ea0311abbe85a4,European Conference on Computer Vision
13958db8991e928d96212471d2a88545f17215fc,Computer Vision and Pattern Recognition
cdbe07b194517267b4b4c7d6eb4961351c2c2dc9,International Conference on Software Engineering
fe9f05be5c9532f1a973754cfe2f1b2e9bdad56c,arXiv.org
2fc5193b205fe4d8af0737d355944bdcc0ad4328,arXiv.org
2a2aaff7581851933367deeabc61e765587a7713,Journal of Imaging
b46de3318ca7c2de975b93394d2021dc49be4e94,2022 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
81cc8101d58bc93af1a514b32feaaae4d20fea1f,IEEE Transactions on Neural Networks and Learning Systems
33ae04644bd2f3422c610c6b7d8fad2c71c143e5,Horticulture Research
1429ecd688dfe9175f22302de727a9029d7f293a,Computer Vision and Pattern Recognition
d1f7f277872ae64561d6f98c4fd96d861936b93b,Neural Information Processing Systems
aefae1fc8ba5ca2fa53d4e56d06bb6b719a7e05a,European Conference on Computer Vision
0ce1fa5894959f4cdf4db416dd0d3e0dc5571809,arXiv.org
f9bcfeda0ab2f1b37a60c62aef45cb0fddc9f484,IEEE Workshop/Winter Conference on Applications of Computer Vision
3009ef919bde18050f8367c491bd990a4c13f400,AAAI Conference on Artificial Intelligence
fee3d1dee93854c1fc8ea76f6954102bb5a6a5ac,Journal of Computational Science and Technology
e02ec4f24242c1b9fa60862e9818c711888841f8,IEEE Signal Processing Letters
a758828d2865592fb7ee0c95fe4d2517cf405196,Conference on Empirical Methods in Natural Language Processing
a1628a6a4eb37426cef28b0a4af463cce5e9d825,SpaCCS Workshops
199ecf5acc1a04977d8732f7fa8a699df325947b,
2b27eee33586fc035852c1cc4abc83a562119e23,2019 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
06a3a31eb79f9589fdfcd1aca5b41d1bf47956fa,International Journal of Computer Vision
20b1a6c04e5531f05d1ace02a8b70707f55c8124,arXiv.org
58923983d7491915e076c1c68a0fdab749ef76c3,IEEE Workshop/Winter Conference on Applications of Computer Vision
db133a7b711a2282c3e2646dbae815494380e9f5,arXiv.org
529855fa1d0202508d09b172352ec4125976fb74,
296f5dec0ab504a0c2d7b88279f69fb57f22ab75,IEEE International Conference on Technologies for Homeland Security
433000c371d0d8121cc7699f93987ade7ddd1055,arXiv.org
f3b1811f8388c2b8cd3a045d6a718975da706546,International Conference on Pattern Recognition
7998468d99ab07bb982294d1c9b53a3bf3934fa6,IEEE Transactions on Neural Networks and Learning Systems
8a822fdcc17beecd7b9e0caeeeefa4c67410b4b3,Defense + Security
1dea59d65a21f8bdf64e192a29a8cddc3338184c,arXiv.org
15caf136368f918f62508f963a2eb0424f07df5f,European Conference on Computer Vision
1a1765ae8a81242adec80571ba4dcb83ee20696d,IEEE-RAS International Conference on Humanoid Robots
2165a86826ce55b97b45fed86da927499009e72f,IEEE Transactions on Geoscience and Remote Sensing
d40edf1cb2a174aa0fa22c31c61230c701c11d6c,IEEE Transactions on Geoscience and Remote Sensing
ba9718fb5fb84e43aa9310f7fb85f8d18830c7b0,AAAI Spring Symposium Combining Machine Learning with Knowledge Engineering
a545b9ab76abc523c8aeec6decae99e3d9baf2a7,International Conference on Knowledge-Based Intelligent Information & Engineering Systems
388212b4fbc19e6a685eb929f35a7e1c3c06f814,
0f43414faa8de059f03735be38724754f9927b0a,
d92077a571703800f02836ba1e4a771ac2f231b3,
9f2ab8ae62c6e2f6fd80170dc451da9f9ffac8e8,
bc869a68a3e34ecc32a34068af37a085541982e9,
01ac24bfd2dd9ff70b0e8f68c65f9f53fd736ad8,International Conference on Artificial Intelligence and Pattern Recognition
5f2976b2e36949ecb0dd1f6e204e93eac69bdd41,
ac0d6be6ff3584f322e4f68ff4568f3eba5682f2,
0462e5424a7889ea4231eb4c9f0466e90ac8a524,IEEE Workshop/Winter Conference on Applications of Computer Vision
ec75a3e873c7f08ccdc9da6d674f326ea842d98d,ETRA Short Papers
7781d911e624bde87c77256e26a203734538533b,Eye Tracking Research & Application
2bb36c875754a2a8919f2f9b00a336c00006e453,IEEE International Conference on Automatic Face & Gesture Recognition
c63f6f5baa16fe5cce04128d411ad2319015e3fa,Sustainability
